klist,llist,seuratnotieari,seuratwithtieari,pcaldarimax,pcaldarimin,celdagari,celdacgari,filteredL,seed,beta,delta
20,10,0.12164986222051,0.121693101034783,0.145623346647826,0.0742432490604098,0.592332455820234,0.898822117801819,10,12345,30,30
20,20,0.0466038869746791,0.0470716760274432,0.0599234751096479,0.0781088890424543,0.335626692350284,0.864627371766107,20,12346,30,30
20,30,0.0225193938880309,0.0222946918161335,0.025998408870902,0.0275119267690775,0.102840550321602,0.654681322693816,30,12347,30,30
20,40,0.0260949814283144,0.0263111963502264,0.024296203330964,0.0273451311296075,0.0456497477035162,0.178110133791546,40,12348,30,30
20,50,0.0222581384199943,0.0217761683681647,0.0180440795759642,0.021383849817071,0.0418999710364875,0.560309074241289,50,12349,30,30
20,60,0.022539213630226,0.0230194886499926,0.0250395309136416,0.0199770647607428,0.0372771979053857,0.369429977027616,60,12350,30,30
20,70,0.0125916168858323,0.0128206002136068,0.0130922773170876,0.0128138557547089,0.0338857573184323,0.17200486148471,69,12351,30,30
20,80,0.00660360950952444,0.0061949409327039,0.017672923976228,0.00632230381303008,0.0117119485083024,0.0321436854172641,80,12352,30,30
20,90,0.00863417307534038,0.00885785721409744,0.0192934343213325,0.0157182124704715,0.0185923413204695,0.117508305560618,90,12353,30,30
20,100,0.00522919711072314,0.00534586999776155,0.00505128699760195,0.0106601340078964,0.0181925743542862,0.0960389240194488,99,12354,30,30
20,110,0.00711207957499535,0.00653777496021571,0.00993166115898813,0.00375353387902306,0.00624626098193592,0.13126468391245,109,12355,30,30
20,120,0.00778224670422305,0.00761825604970482,0.0156002530556699,0.00782035812484617,0.0167638750450358,0.189545795263158,119,12356,30,30
20,130,0.00230532057982286,0.0019653460354153,0.00367240172959463,0.00872201847257426,0.00810812907805873,0.062295511104692,129,12357,30,30
20,140,0.00482287938137766,0.00463692010618228,0.00287887918492171,0.018873401028369,0.0113802209075852,0.0372929882162927,140,12358,30,30
20,150,0.00876761709005431,0.00911731468375282,0.0246595870163548,0.00529929359564699,0.0117030158799392,0.19943231992466,149,12359,30,30
20,160,0.00299775063661165,0.00310154864643061,0.00453370129679513,0.00466818580331834,0.00687007892491312,0.016705043456222,160,12360,30,30
20,170,0.00221053150302044,0.00200109959800141,0.007318125596042,0.00502634096306012,0.00786200933677426,0.0626576629452968,168,12361,30,30
20,180,0.00398246543500275,0.0055774782114265,0.0109699577924992,0.00180360021267379,0.0062403126829862,0.0133435047093362,179,12362,30,30
20,190,0.00370551119265646,0.00437618139145606,0.0228016611393778,0.000527171497508976,0.00917445769532732,0.0585364075529172,190,12363,30,30
20,200,0.00267046327937207,0.00250258040084559,0.00418365045869508,0.00504757834309868,0.0050975659292851,0.0102298686464814,197,12364,30,30
20,10,0.114700095585552,0.114271265103366,0.0997434357290011,0.0615369333972523,0.525084655946457,0.801524049192088,10,12365,30,30
20,20,0.0608161835932743,0.0603144355956274,0.0240965647016555,0.0644417030036366,0.128809432486694,0.595267300981903,20,12366,30,30
20,30,0.0395706131988897,0.0395493968599149,0.0535016617366124,0.0395672761652581,0.0936335132253605,0.645337229660664,30,12367,30,30
20,40,0.0264571322730073,0.0271077539146891,0.0267504527315996,0.0237891680880042,0.0780462734212493,0.364766102867521,40,12368,30,30
20,50,0.0163332893381761,0.0170998257376202,0.0242051244587134,0.0209322367655774,0.0407470826307447,0.466757796249641,50,12369,30,30
20,60,0.0293984728068094,0.0293991735592361,0.0514026352460872,0.012175869985098,0.0645859875172158,0.533900196162941,60,12370,30,30
20,70,0.0130423789312335,0.0125079635091759,0.0197332814623684,0.0119421542108365,0.0157760519498549,0.142815819991598,70,12371,30,30
20,80,0.0124270033095268,0.0118395202942243,0.0164342334186016,0.00579391141524218,0.024748971816552,0.103182414490527,80,12372,30,30
20,90,0.00766613424780277,0.00804270818297035,0.0103431992428394,0.00470550993379416,0.0254139087600936,0.0725975715704699,90,12373,30,30
20,100,0.00595166929834702,0.0056893123529022,0.00238220711166358,0.018484734209125,0.0141589737080912,0.0666450283261036,100,12374,30,30
20,110,0.0135165270248039,0.0129166270764583,0.0176063618289533,0.0100188776565743,0.0633348524353376,0.321622026526651,109,12375,30,30
20,120,0.00563354378493136,0.00538577764224999,0.00426086496773217,0.00643177857579692,0.00743311216839712,0.0245486622157997,120,12376,30,30
20,130,0.00604981518664121,0.00567878146238892,0.00562943002556309,0.0105983990364368,0.00837102132072561,0.0403325351990382,130,12377,30,30
20,140,0.00670990011736425,0.00617012935866318,0.011354946100546,0.00830629789797168,0.00917835298018404,0.0619626302856215,140,12378,30,30
20,150,0.00872824680252586,0.00863793418901573,0.0128879792616851,0.00887310364500614,0.00928929901369817,0.0986799273468006,150,12379,30,30
20,160,0.00928696133115423,0.00983471982005231,0.0180536550049883,0.00472084021491233,0.00772293465967259,0.0266801179271167,158,12380,30,30
20,170,0.00313319965291682,0.00337384367977764,0.00295161602420221,0.00480604363292658,0.00413448558726896,0.0164988113342363,166,12381,30,30
20,180,0.00794386876303377,0.00702068286030756,0.00224224551987215,0.0183585537775836,0.00638342985518201,0.0194750507107185,179,12382,30,30
20,190,0.00409724946069157,0.00322368070397858,0.00409364398178922,0.00475934999041978,0.00485444626168039,0.0118724936708683,189,12383,30,30
20,200,0.0106001477094737,0.00990592161963113,0.00114268935459486,0.0329314897641638,0.00597667964000012,0.0160118844266265,198,12384,30,30
20,10,0.16626225508202,0.166296155465111,0.0502713871530906,0.189082775037983,0.663996519004801,0.842301307281668,10,12385,30,30
20,20,0.0917199367172589,0.0913131501375402,0.0840755944241076,0.0409408871054293,0.332396048961821,0.88971924709642,20,12386,30,30
20,30,0.0283154974745053,0.0291327598213574,0.0333754362399897,0.0181691890698982,0.128039880505881,0.71289490016488,30,12387,30,30
20,40,0.0211688498898531,0.0211365358336785,0.0248363201553925,0.0152928482074816,0.0688068104030726,0.679269735449528,40,12388,30,30
20,50,0.0208311567048791,0.0208902013453524,0.0113707651381683,0.0262240584521145,0.0500677837758208,0.634081672200048,50,12389,30,30
20,60,0.00959928484724376,0.0101485036098515,0.00767903493188616,0.0127235950728598,0.016320198547306,0.115752477746978,60,12390,30,30
20,70,0.0178056895276521,0.0171073550117315,0.00334865269221173,0.0238971638983463,0.0303764964309839,0.21365331684769,70,12391,30,30
20,80,0.0179595943602155,0.0174737186635263,0.032122801586889,0.0152536239973156,0.0168505578024664,0.193403762620334,80,12392,30,30
20,90,0.00822632084752839,0.00920730541442324,0.0135622296170535,0.01159121816254,0.0323494441305392,0.170010545025174,90,12393,30,30
20,100,0.0071809119434762,0.00683012815604933,0.00837349498080409,0.00533306759465836,0.0101165881989188,0.0417669176937972,98,12394,30,30
20,110,0.0132540920701309,0.0131052456861411,0.0246431184522555,0.0142430863226527,0.0111944429513167,0.293536006222636,109,12395,30,30
20,120,0.0176870121063916,0.0180472808782007,0.0577300938699138,0.0477966169161745,0.0544445094610196,0.320297843838375,118,12396,30,30
20,130,0.00647727121426137,0.00651251061593448,0.0176623630170505,0.0166599736320815,0.0242086433133984,0.25745461878426,130,12397,30,30
20,140,0.00633457830571352,0.00585051179983457,0.00563975799622562,0.00217625399925009,0.00571173601414815,0.0122812709629847,139,12398,30,30
20,150,0.01199262028278,0.0114385887691666,0.0106037713962722,0.0266708462580117,0.0185254766323348,0.051133705207617,150,12399,30,30
20,160,0.00693673753096073,0.006686676692035,0.0026685758977216,0.0120186470048993,0.00850396598911607,0.0955847729943629,157,12400,30,30
20,170,0.00563431568525076,0.0048535664107274,0.00578975797886531,0.00465691222827927,0.00794044268927609,0.0354250263665448,170,12401,30,30
20,180,0.0050191947287903,0.00520452256233583,0.0152986787932115,0.0116513649776239,0.00851763146889602,0.0700640199803139,178,12402,30,30
20,190,0.00477210412542047,0.00562620634785446,0.00122149829332743,0.0127703920652231,0.00506324303652197,0.0318054791122067,190,12403,30,30
20,200,0.00440587649849791,0.00400274667200737,0.0101371814840878,0.00328660219790331,0.00364538331890321,0.0583260515521294,198,12404,30,30
20,10,0.142994271910357,0.143242353433335,0.192270623441305,0.0746774718844855,0.662171531782794,0.8977334720761,10,12405,30,30
20,20,0.0599086388058774,0.0597573768173892,0.036125471966989,0.0582458268019121,0.19877089670332,0.681681535956322,20,12406,30,30
20,30,0.0262243297485013,0.0261207151271156,0.041624026338381,0.0303206359007097,0.0685567562394903,0.532230729887791,30,12407,30,30
20,40,0.0345204063604389,0.0343136835517816,0.0256775257917992,0.0432613206210033,0.07097305385272,0.562881903467589,40,12408,30,30
20,50,0.049740648047444,0.0500518909006214,0.0191600993314513,0.185041198580781,0.0977372561112276,0.377254062848468,50,12409,30,30
20,60,0.0240149376799873,0.0238732497457442,0.0105003867512985,0.079377264880808,0.0570254340854119,0.622207758361653,60,12410,30,30
20,70,0.0164041943806955,0.0158452000146279,0.00657670472405561,0.0267021994464783,0.0341912123012634,0.195907256798947,70,12411,30,30
20,80,0.016338821199867,0.0158936738661265,0.00771566853531516,0.0202325603868383,0.0137208116910672,0.073529729273053,80,12412,30,30
20,90,0.00542224420393723,0.00636598235829946,0.0158952708063093,0.0113850217586843,0.0391819656767019,0.354129044069119,89,12413,30,30
20,100,0.0171013535315229,0.0169921473233667,0.0138591341565369,0.0353022264761083,0.0199587103549548,0.212463850135154,100,12414,30,30
20,110,0.0107509773042803,0.0104742336510674,0.0106226205012441,0.00354320882577476,0.0173890369053444,0.216604260857802,110,12415,30,30
20,120,0.00940929096011891,0.00945397720813552,0.00149348202864235,0.0172431511715478,0.00881837072276235,0.0417252407766803,120,12416,30,30
20,130,0.0027434011604129,0.00237723446495263,0.00231542410969194,0.00183684399680255,0.0129549380833659,0.0508895363560933,129,12417,30,30
20,140,0.00344948033661371,0.00309402129274739,0.00513722425883995,0.00292900520708914,0.00765504096165241,0.125772843203817,139,12418,30,30
20,150,0.00607470656137814,0.00602261025977996,0.0138327538859465,0.00456939202469006,0.00842004278774023,0.0518223085415673,150,12419,30,30
20,160,0.00752087250330212,0.00779559893214569,0.00368061154840346,0.0100356822804133,0.0133384133882838,0.0864193488588807,159,12420,30,30
20,170,0.00280635683815605,0.00257160447791539,0.00212738012705688,0.00338749755620488,0.00582453794719325,0.0254247743838174,170,12421,30,30
20,180,0.00392090555538491,0.00459752501430937,0.00754410805723179,0.00185902787024522,0.00382875547435358,0.0408500007234415,178,12422,30,30
20,190,0.0072150065171744,0.0065696404855929,0.0100168045106738,0.00600994764588046,0.00988837261440061,0.0472289470660088,187,12423,30,30
20,200,0.00211129385470171,0.00232498711307497,0.00441004195920657,0.00204542843332272,0.00327229803791068,0.00946682903314326,197,12424,30,30
20,10,0.124317765173235,0.124804222587889,0.0748744306793226,0.0990346570797739,0.465091802212313,0.839169551016533,10,12425,30,30
20,20,0.0355113693386011,0.0358620342980121,0.0341933148960718,0.0398621440599085,0.164035750195714,0.834122226867283,20,12426,30,30
20,30,0.0447716647649741,0.0455554610911385,0.0709515779143644,0.0442380679957395,0.242317542244575,0.638091460098889,30,12427,30,30
20,40,0.0354588779436747,0.0356299345779432,0.0710232452932504,0.0198138443931121,0.0616159517455966,0.610959740759272,40,12428,30,30
20,50,0.0187880876963465,0.0184875137459806,0.00948756578260498,0.0141069163272142,0.0219853139031608,0.0276753316813849,50,12429,30,30
20,60,0.0186913540266922,0.0192699645806706,0.0178727390538082,0.0133074527748874,0.0240672550140934,0.0371857692740756,60,12430,30,30
20,70,0.00740796194329578,0.00737309201801334,0.00837953884495826,0.00434118995372986,0.0142280266166964,0.00687296537723602,70,12431,30,30
20,80,0.0179136654677301,0.0185574615818898,0.0298922327897086,0.0284852151791626,0.0332139768677142,0.179719042075826,80,12432,30,30
20,90,0.0124459420888614,0.0120759552791114,0.00793227092480409,0.022067275660611,0.0167743873147467,0.0654959153008382,90,12433,30,30
20,100,0.00846476506825491,0.00851497003374164,0.0102186057784415,0.00541339052565888,0.010315879580631,0.0307481982796113,100,12434,30,30
20,110,0.0116087045315548,0.0111802552139777,0.0104971584012568,0.00843755024758593,0.00965739498464703,0.0427007086754547,110,12435,30,30
